Id,R,Name,Team,Year,Pv,Mv,Fm
2788,D,Bremer,Torino,2021,33,6.39,6.59
5513,D,Dumfries,Inter,2021,32,6.22,6.77
392,D,Koulibaly,Napoli,2021,27,6.48,6.72
4409,D,Rrahmani,Napoli,2021,33,6.27,6.56
581,D,Faraoni,Verona,2021,32,6.08,6.48
798,D,Skriniar,Inter,2021,35,6.21,6.43
4998,D,Molina N.,Udinese,2021,35,6.04,6.6
286,D,Bonucci,Juventus,2021,23,6.15,6.78
357,D,Calabria,Milan,2021,26,6.15,6.42
4307,D,Romero,Atalanta,2021,0,0.0,0.0
4899,D,Singo,Torino,2021,35,6.17,6.44
2816,D,Di Lorenzo,Napoli,2021,33,6.2,6.36
4245,D,Smalling,Roma,2021,25,6.18,6.46
4428,D,De Ligt,Juventus,2021,31,6.19,6.45
4976,D,Kalulu,Milan,2021,24,6.33,6.46
5355,D,Udogie,Udinese,2021,34,6.0,6.47
253,D,D'ambrosio,Inter,2021,15,6.23,6.47
554,D,Zappacosta,Atalanta,2021,31,6.08,6.24
2759,D,Criscito,Genoa,2021,20,5.98,6.68
487,D,De Silvestri,Bologna,2021,31,5.94,6.18
513,D,Acerbi,Lazio,2021,29,5.95,6.31
2120,D,Bastoni,Inter,2021,31,6.21,6.31
2160,D,Gosens,Inter,2021,11,6.14,6.36
4751,D,Tomori,Milan,2021,31,6.29,6.23
4904,D,Mari',Udinese,2021,15,6.27,6.57
5332,D,Bastoni S.,Spezia,2021,29,6.12,6.41
142,D,Mario Rui,Napoli,2021,34,6.03,6.07
252,D,Biraghi,Fiorentina,2021,37,5.96,6.11
254,D,Dimarco,Inter,2021,25,6.12,6.34
2181,D,Palomino,Atalanta,2021,33,6.14,6.09
2263,D,Lazzari,Lazio,2021,27,5.91,6.3
2525,D,Darmian,Inter,2021,23,6.13,6.35
2180,D,Karsdorp,Roma,2021,35,6.07,6.0
4412,D,Rodrigo Becao,Udinese,2021,35,6.04,6.1
4994,D,Vojvoda,Torino,2021,29,6.02,6.07
5300,D,Hickey,Bologna,2021,36,5.83,6.18
5675,D,Theate,Bologna,2021,30,5.92,6.05
118,D,Radovanovic,Salernitana,2021,13,5.88,5.96
358,D,De Sciglio,Juventus,2021,16,6.06,6.25
464,D,Florenzi,Milan,2021,20,6.12,6.4
4237,D,Danilo,Juventus,2021,21,6.14,6.24
4331,D,Ibanez,Roma,2021,32,5.84,6.0
4422,D,Tomiyasu,Bologna,2021,0,0.0,0.0
4982,D,Erlic,Spezia,2021,30,5.95,6.07
5526,D,Scalvini,Atalanta,2021,14,5.96,6.14
706,D,Ansaldi,Torino,2021,15,6.13,6.27
2006,D,Lirola,Fiorentina,2021,0,0.0,0.0
2280,D,Nuytinck,Udinese,2021,26,6.0,6.12
4332,D,Demiral,Atalanta,2021,25,6.08,6.12
4421,D,Augello,Sampdoria,2021,34,5.81,5.93
5479,D,Ceccaroni,Venezia,2021,35,5.8,5.87
5514,D,Vasquez,Genoa,2021,28,5.89,5.88
5520,D,Cambiaso,Genoa,2021,25,5.94,6.12
288,D,Chiellini,Juventus,2021,19,6.18,6.13
322,D,De Vrij,Inter,2021,28,5.8,5.68
1847,D,Caldara,Venezia,2021,30,5.87,5.82
1891,D,Ceccherini,Verona,2021,34,5.88,5.79
2016,D,Fazio,Salernitana,2021,16,5.69,5.78
2164,D,Milenkovic,Fiorentina,2021,34,5.87,5.81
2169,D,Rodriguez R.,Torino,2021,32,5.86,5.84
2296,D,Mancini,Roma,2021,33,5.88,5.64
2309,D,Pezzella Ger.,Fiorentina,2021,0,0.0,0.0
2784,D,Colley,Sampdoria,2021,31,5.97,5.85
4530,D,Kyriakopoulos,Sassuolo,2021,25,5.88,5.92
4887,D,Bellanova,Cagliari,2021,31,5.82,5.9
4934,D,Lovato,Cagliari,2021,21,5.98,5.86
5447,D,Altare,Cagliari,2021,19,5.97,6.0
5449,D,Parisi,Empoli,2021,23,5.91,5.85
5481,D,Mazzocchi,Salernitana,2021,32,5.84,5.83
5695,D,Haps,Venezia,2021,25,5.84,5.88
45,D,Ferrari A.,Sampdoria,2021,22,5.7,5.75
76,D,Romagnoli S.,Empoli,2021,18,5.89,6.03
695,D,Toloi,Atalanta,2021,19,6.0,6.05
787,D,Djimsiti,Atalanta,2021,29,5.86,5.84
790,D,Samir,Udinese,2021,17,5.94,5.79
1852,D,Spinazzola,Roma,2021,2,6.25,6.0
1866,D,Ceppitelli,Cagliari,2021,21,5.88,5.98
1895,D,Ferrari G.,Sassuolo,2021,36,5.75,5.75
2130,D,Hateboer,Atalanta,2021,21,5.79,5.74
2141,D,Depaoli,Verona,2021,18,5.83,5.94
2171,D,Lyanco,Torino,2021,0,0.0,0.0
2614,D,Odriozola,Fiorentina,2021,25,5.86,5.94
2633,D,Kjaer,Milan,2021,10,6.2,5.9
4407,D,Igor,Fiorentina,2021,28,5.8,5.75
4433,D,Zortea,Salernitana,2021,23,5.78,5.96
4983,D,Ferrer,Spezia,2021,23,5.87,5.93
5450,D,Stojanovic,Empoli,2021,33,5.83,5.79
5498,D,Casale,Verona,2021,34,5.85,5.75
5686,D,Soppy,Udinese,2021,19,5.92,5.82
5748,D,Hefti,Genoa,2021,16,5.81,5.78
11,D,Conti,Sampdoria,2021,4,6.0,6.62
256,D,Juan Jesus,Napoli,2021,15,6.03,6.07
287,D,Caceres,Cagliari,2021,13,5.73,5.85
327,D,Patric,Lazio,2021,21,5.76,5.71
2188,D,Marusic,Lazio,2021,33,5.65,5.65
2285,D,Bani,Genoa,2021,17,6.0,5.97
2653,D,Lykogiannis,Cagliari,2021,25,5.7,5.78
2728,D,Pellegrini Lu.,Juventus,2021,17,6.09,5.97
2739,D,Reca,Spezia,2021,24,5.69,5.71
2746,D,Dijks,Bologna,2021,11,5.95,6.05
2865,D,Aina,Torino,2021,20,5.92,5.82
4185,D,Maitland-Niles,Roma,2021,8,5.88,5.88
4521,D,Muldur,Sassuolo,2021,25,5.72,5.62
4719,D,Ampadu,Venezia,2021,29,5.83,5.69
4895,D,Yoshida,Sampdoria,2021,24,5.67,5.92
4979,D,Ayhan,Sassuolo,2021,18,5.81,5.86
5375,D,Maehle,Atalanta,2021,23,5.83,5.96
5475,D,Amian,Spezia,2021,32,5.72,5.67
5693,D,Kiwior,Spezia,2021,22,5.77,5.64
5750,D,Ostigard,Genoa,2021,15,5.63,5.43
294,D,Rugani,Juventus,2021,12,5.96,5.88
393,D,Luperto,Empoli,2021,22,5.75,5.61
460,D,Romagnoli,Milan,2021,17,6.0,6.0
633,D,Fares,Torino,2021,9,5.83,6.5
640,D,Chiriches,Sassuolo,2021,27,5.69,5.61
660,D,Gyomber,Salernitana,2021,30,5.72,5.57
662,D,Alex Sandro,Juventus,2021,27,5.76,5.67
770,D,Pezzella Giu.,Atalanta,2021,16,5.97,6.0
2083,D,Biraschi,Genoa,2021,14,5.61,5.46
2104,D,Bereszynski,Sampdoria,2021,35,5.69,5.6
2174,D,Venuti,Fiorentina,2021,21,5.79,5.6
2289,D,Dalbert,Cagliari,2021,28,5.7,5.61
2318,D,Rogerio,Sassuolo,2021,22,5.82,5.77
2335,D,Luiz Felipe,Lazio,2021,29,5.86,5.66
2724,D,Buongiorno,Torino,2021,18,5.86,5.81
2758,D,Gunter,Verona,2021,30,5.8,5.57
2869,D,Djidji,Torino,2021,24,5.88,5.75
4329,D,Nikolaou,Spezia,2021,36,5.64,5.49
4378,D,Ranieri L.,Salernitana,2021,27,5.7,5.65
4426,D,Toljan,Sassuolo,2021,19,5.84,5.84
4775,D,Tuanzebe,Napoli,2021,0,0.0,0.0
4888,D,Sutalo,Verona,2021,18,5.78,5.78
4891,D,Soumaoro,Bologna,2021,27,5.83,5.57
4925,D,Carboni A.,Cagliari,2021,28,5.64,5.46
5354,D,Ruggeri,Salernitana,2021,13,5.85,5.81
5509,D,Vina,Roma,2021,23,5.74,5.74
5677,D,Perez N.,Udinese,2021,20,5.75,5.65
5691,D,Zima,Torino,2021,18,5.89,5.81
5718,D,Viti,Empoli,2021,19,5.82,5.63
140,D,Hysaj,Lazio,2021,27,5.63,5.69
226,D,Izzo,Torino,2021,9,5.83,5.61
259,D,Murillo,Sampdoria,2021,0,0.0,0.0
550,D,Maksimovic,Genoa,2021,14,5.75,5.68
630,D,Sala,Spezia,2021,15,5.83,5.93
1868,D,Murru,Sampdoria,2021,19,5.53,5.58
2192,D,Bonifazi,Bologna,2021,17,5.65,5.41
2312,D,Hristov,Spezia,2021,16,5.5,5.66
2572,D,Godin,Cagliari,2021,11,5.5,5.45
4461,D,Zappa,Cagliari,2021,21,5.74,5.64
4495,D,Kumbulla,Roma,2021,13,5.77,5.58
5323,D,Martinez Quarta,Fiorentina,2021,18,5.81,5.75
5365,D,Dragusin,Salernitana,2021,18,5.72,5.67
5480,D,Ebuehi,Venezia,2021,17,5.59,5.5
5484,D,Svoboda,Venezia,2021,18,5.53,5.42
5527,D,Zanoli,Napoli,2021,6,5.92,5.75
5804,D,Cacace,Empoli,2021,8,5.81,5.75
15,D,Masiello,Genoa,2021,7,5.64,5.43
73,D,Gagliolo,Salernitana,2021,14,5.61,5.61
144,D,Tonelli,Empoli,2021,13,5.5,5.19
261,D,Ranocchia,Inter,2021,6,5.92,5.83
329,D,Radu,Lazio,2021,8,5.56,5.44
390,D,Ghoulam,Napoli,2021,5,6.0,5.9
418,D,Goldaniga,Cagliari,2021,11,5.64,5.5
459,D,Manolas,Napoli,2021,4,5.62,5.5
758,D,Mantovani,Salernitana,2021,0,0.0,0.0
791,D,Sabelli,Genoa,2021,7,5.71,5.5
805,D,Fiamozzi,Empoli,2021,8,5.62,5.69
2116,D,Farago',Cagliari,2021,1,5.5,5.5
2206,D,Felicioli,Venezia,2021,0,0.0,0.0
2328,D,Vanheusden,Genoa,2021,14,5.57,5.32
2453,D,Nastasic,Fiorentina,2021,4,5.5,5.38
2668,D,Retsos,Verona,2021,1,5.5,5.5
2769,D,Magnani,Sampdoria,2021,14,5.79,5.61
4323,D,Zeegelaar,Udinese,2021,12,5.58,5.5
4373,D,Mateju,Venezia,2021,9,5.44,5.39
4374,D,Walukiewicz,Cagliari,2021,6,5.67,5.58
4375,D,Terzic,Fiorentina,2021,7,6.0,6.07
4403,D,Chabot,Sampdoria,2021,9,5.56,5.28
4414,D,Denswil,Bologna,2021,0,0.0,0.0
4494,D,Empereur,Verona,2021,0,0.0,0.0
4881,D,Czyborra,Genoa,2021,0,0.0,0.0
4945,D,Calafiori,Genoa,2021,4,5.62,5.62
4946,D,Frabotta,Verona,2021,1,6.0,6.0
4985,D,Vignali,Spezia,2021,1,4.5,4.5
5010,D,Ismajli,Empoli,2021,17,5.5,5.06
5445,D,Binks,Bologna,2021,11,5.91,5.77
5456,D,Ferrarini,Fiorentina,2021,0,0.0,0.0
5461,D,Kamenovic,Lazio,2021,1,5.5,5.5
5463,D,Aya,Salernitana,2021,2,5.0,4.75
5464,D,Bogdan,Salernitana,2021,6,5.25,5.25
5466,D,Strandberg,Salernitana,2021,11,5.68,5.41
5482,D,Modolo,Venezia,2021,5,6.0,5.8
5503,D,Kechrida,Salernitana,2021,14,5.86,5.93
5524,D,Serpe,Genoa,2021,1,5.5,5.5
5678,D,Holm,Spezia,2021,0,0.0,0.0
5747,D,Ruan,Sassuolo,2021,5,5.5,5.4
5764,D,Coppola D.,Verona,2021,3,5.83,5.83
5793,D,Kasius,Bologna,2021,5,5.9,5.9
50,D,Mbaye,Bologna,2021,2,5.5,5.5
224,D,De Maio,Udinese,2021,2,4.0,4.0
244,D,Ghiglione,Genoa,2021,11,5.64,5.59
454,D,Capradossi,Spezia,2021,0,0.0,0.0
521,D,Peluso,Sassuolo,2021,0,0.0,0.0
551,D,Molinaro,Venezia,2021,7,5.86,6.0
2064,D,Veseli,Salernitana,2021,8,5.31,5.12
2115,D,Delli Carri,Salernitana,2021,5,5.5,5.4
2208,D,Jaroszynski,Salernitana,2021,9,5.33,5.22
2214,D,Kolarov,Inter,2021,1,6.0,6.0
2252,D,Marchizza,Empoli,2021,19,5.63,5.47
2279,D,Romagna,Sassuolo,2021,0,0.0,0.0
2315,D,Stryger Larsen,Udinese,2021,10,5.65,5.55
2745,D,Calabresi,Bologna,2021,0,0.0,0.0
2793,D,Opoku,Udinese,2021,0,0.0,0.0
2838,D,Imperiale,Empoli,2021,0,0.0,0.0
2860,D,Malcuit,Napoli,2021,4,5.5,5.38
4366,D,Armini,Lazio,2021,0,0.0,0.0
4397,D,Vavro,Lazio,2021,0,0.0,0.0
4401,D,Gabbia,Milan,2021,7,5.57,5.36
4406,D,Tripaldelli,Cagliari,2021,0,0.0,0.0
4493,D,Dawidowicz,Verona,2021,15,5.77,5.67
4519,D,Cetin,Verona,2021,1,6.0,6.0
4758,D,Benkovic,Udinese,2021,0,0.0,0.0
4932,D,Ballarini,Udinese,2021,0,0.0,0.0
4950,D,Dalle Mura,Fiorentina,2021,0,0.0,0.0
4984,D,Ramos,Spezia,2021,0,0.0,0.0
4997,D,Ruegg,Verona,2021,0,0.0,0.0
5017,D,Ballo-Toure',Milan,2021,7,5.64,5.5
5316,D,Amione,Verona,2021,0,0.0,0.0
5398,D,Reynolds,Roma,2021,0,0.0,0.0
5465,D,Sy,Salernitana,2021,0,0.0,0.0
5473,D,Kaique Rocha,Sampdoria,2021,0,0.0,0.0
5483,D,Schnegg,Venezia,2021,3,5.67,5.67
5701,D,Obert,Cagliari,2021,4,5.88,5.88
5739,D,De Winter,Juventus,2021,0,0.0,0.0
5773,D,Ullmann,Venezia,2021,4,5.5,5.5
5820,D,Bertola,Spezia,2021,1,6.5,6.5
645,C,Milinkovic-Savic,Lazio,2021,37,6.51,7.59
2077,C,Pasalic,Atalanta,2021,33,6.24,7.56
2172,C,Barak,Verona,2021,29,6.31,7.48
704,C,Perisic,Inter,2021,35,6.4,7.2
2194,C,Calhanoglu,Inter,2021,33,6.36,7.2
2775,C,Ruiz,Napoli,2021,31,6.42,7.19
530,C,Pellegrini Lo.,Roma,2021,27,6.28,7.13
632,C,Zaccagni,Lazio,2021,30,6.3,6.93
1870,C,Barella,Inter,2021,36,6.49,6.92
5451,C,Bajrami,Empoli,2021,34,6.25,6.88
332,C,Candreva,Sampdoria,2021,36,6.18,6.85
335,C,Felipe Anderson,Lazio,2021,38,6.14,6.8
376,C,Verdi,Salernitana,2021,17,6.24,7.21
152,C,Zielinski,Napoli,2021,34,6.12,6.78
1980,C,Aramu,Venezia,2021,32,6.14,6.77
2857,C,Traore' Hj.,Sassuolo,2021,28,6.2,6.93
2085,C,Luis Alberto,Lazio,2021,34,6.15,6.81
2529,C,Mkhitaryan,Roma,2021,31,6.21,6.82
4427,C,Malinovskyi,Atalanta,2021,29,6.26,6.88
4449,C,Tonali,Milan,2021,34,6.37,6.74
150,C,Saponara,Fiorentina,2021,24,6.31,6.79
4890,C,Tameze,Verona,2021,36,6.25,6.58
5685,C,Koopmeiners,Atalanta,2021,28,6.3,6.62
1850,C,Kessie',Milan,2021,30,6.1,6.57
2167,C,Orsolini,Bologna,2021,26,6.04,6.81
4376,C,Zurkowski,Empoli,2021,33,6.17,6.7
5298,C,Pobega,Torino,2021,31,6.26,6.5
2215,C,Veretout,Roma,2021,35,6.06,6.46
4970,C,Messias,Milan,2021,26,6.0,6.62
236,C,Lazovic,Verona,2021,34,6.22,6.49
265,C,Brozovic,Inter,2021,35,6.31,6.41
367,C,Bonaventura,Fiorentina,2021,31,6.18,6.56
467,C,Nainggolan,Inter,2021,0,0.0,0.0
1972,C,Torreira,Fiorentina,2021,30,6.18,6.55
4886,C,Pereiro,Cagliari,2021,18,6.0,6.78
827,C,Locatelli,Juventus,2021,29,6.16,6.47
1987,C,Jankto,Sampdoria,2021,0,0.0,0.0
2002,C,Chiesa,Juventus,2021,14,6.21,6.79
2009,C,Lukic,Torino,2021,35,6.1,6.5
2848,C,Frattesi,Sassuolo,2021,36,6.08,6.36
4479,C,Elmas,Napoli,2021,32,6.11,6.48
4825,C,Diaz B.,Milan,2021,29,6.07,6.41
5119,C,Samardzic,Udinese,2021,13,6.12,6.73
302,C,Pereyra,Udinese,2021,23,6.15,6.41
2744,C,Svanberg,Bologna,2021,35,5.99,6.23
2818,C,Bennacer,Milan,2021,28,6.27,6.41
4287,C,Lobotka,Napoli,2021,21,6.29,6.38
4658,C,Ikone',Fiorentina,2021,15,5.87,6.1
4973,C,Mckennie,Juventus,2021,19,6.18,6.63
4988,C,Maggiore,Spezia,2021,35,6.07,6.2
5759,C,Oliveira,Roma,2021,13,5.85,6.12
801,C,Gagliardini,Inter,2021,15,6.1,6.57
2065,C,Praet,Torino,2021,23,6.09,6.37
2432,C,Zakaria,Juventus,2021,9,5.89,6.28
2833,C,Kulusevski,Juventus,2021,15,6.07,6.43
2839,C,Sottil,Fiorentina,2021,22,6.0,6.41
4515,C,Agudelo,Spezia,2021,23,5.89,6.26
4681,C,Lopez M.,Sassuolo,2021,34,6.09,6.1
4892,C,Saelemaekers,Milan,2021,34,6.01,6.16
5007,C,Ilic,Verona,2021,32,6.06,6.08
5457,C,Maleh,Fiorentina,2021,23,6.07,6.26
5486,C,Crnigoj,Venezia,2021,32,5.97,6.23
22,C,De Roon,Atalanta,2021,30,5.95,6.13
333,C,Cataldi,Lazio,2021,30,6.03,6.08
526,C,Duncan,Fiorentina,2021,31,5.92,6.13
1871,C,Deiola,Cagliari,2021,31,5.82,6.16
2414,C,Vidal,Inter,2021,24,6.06,6.19
2625,C,Soriano,Bologna,2021,35,5.87,5.87
4220,C,Zambo Anguissa,Napoli,2021,23,6.28,6.22
4498,C,Henderson L.,Empoli,2021,34,6.0,6.21
4693,C,Amiri,Genoa,2021,12,6.04,6.12
5001,C,Miranchuk,Atalanta,2021,18,5.89,6.44
5788,C,Sabiri,Sampdoria,2021,13,6.15,6.88
5792,C,Ederson D.s.,Salernitana,2021,15,6.17,6.47
148,C,Krunic,Milan,2021,23,6.13,6.15
779,C,Cristante,Roma,2021,34,5.97,5.96
2253,C,Bandinelli,Empoli,2021,33,5.88,6.0
2766,C,Zaniolo,Roma,2021,27,6.0,6.02
2778,C,Stulac,Empoli,2021,21,5.95,6.31
4393,C,Schouten,Bologna,2021,17,5.97,6.09
4404,C,Thorsby,Sampdoria,2021,35,5.86,6.0
4965,C,Marin,Cagliari,2021,36,5.9,5.96
5329,C,Makengo,Udinese,2021,33,5.91,5.98
5719,C,Asllani,Empoli,2021,18,6.0,6.17
1978,C,Sensi,Sampdoria,2021,14,5.93,6.11
1995,C,Djuricic,Sassuolo,2021,10,6.1,6.75
2121,C,Melegoni,Genoa,2021,22,5.89,6.0
2144,C,Coulibaly M.,Salernitana,2021,12,6.08,6.54
2166,C,Bentancur,Juventus,2021,17,6.03,6.06
2741,C,Pessina,Atalanta,2021,24,5.9,6.06
4377,C,Castrovilli,Fiorentina,2021,23,6.02,6.11
4522,C,Amrabat,Fiorentina,2021,18,6.06,6.08
5800,C,Gudmundsson A.,Genoa,2021,11,5.68,5.82
27,C,Grassi,Cagliari,2021,28,5.95,5.88
184,C,Bernardeschi,Juventus,2021,26,5.9,6.04
2117,C,Kastanos,Salernitana,2021,25,5.9,5.94
2392,C,Walace,Udinese,2021,35,5.89,5.86
4370,C,Portanova,Genoa,2021,23,5.89,5.93
4415,C,Skov Olsen,Bologna,2021,16,5.81,5.94
4459,C,Rovella,Genoa,2021,20,6.1,6.12
4869,C,Dominguez,Bologna,2021,27,6.06,6.02
5287,C,Arslan,Udinese,2021,29,6.02,5.97
5397,C,Kovalenko,Spezia,2021,22,5.86,6.07
5453,C,Ricci S.,Torino,2021,30,5.88,5.95
170,C,Badelj,Genoa,2021,34,5.76,5.79
237,C,Perotti,Salernitana,2021,9,5.78,5.44
406,C,Callejon,Fiorentina,2021,24,5.79,6.0
788,C,Freuler,Atalanta,2021,29,5.93,5.83
1933,C,Mandragora,Torino,2021,18,6.14,6.06
2011,C,Miguel Veloso,Verona,2021,21,6.05,6.02
2076,C,Rog,Cagliari,2021,8,5.81,5.94
4514,C,Nandez,Cagliari,2021,20,6.02,6.02
5422,C,Zalewski,Roma,2021,13,5.85,5.81
5504,C,Coulibaly L.,Salernitana,2021,31,5.79,5.74
5507,C,Busio,Venezia,2021,28,5.88,5.88
5791,C,Frendrup,Genoa,2021,10,5.8,5.75
238,C,Rincon,Sampdoria,2021,21,5.81,5.69
272,C,Medel,Bologna,2021,33,5.83,5.71
2209,C,Lucas Leiva,Lazio,2021,31,5.79,5.65
2379,C,Rabiot,Juventus,2021,29,5.71,5.69
4384,C,Jagiello,Genoa,2021,0,0.0,0.0
4701,C,Cuisance,Venezia,2021,13,5.69,5.62
5490,C,Peretz,Venezia,2021,15,5.9,5.93
5499,C,Hongla,Verona,2021,13,5.77,5.88
5511,C,Matheus Henrique,Sassuolo,2021,20,5.88,5.8
5674,C,Basic,Lazio,2021,20,5.85,5.88
5784,C,Aebischer,Bologna,2021,8,5.88,5.81
5798,C,Bohinen,Salernitana,2021,10,5.95,5.8
181,C,Vecino,Inter,2021,10,6.0,6.25
264,C,Bessa,Verona,2021,18,5.78,5.86
305,C,Sturaro,Genoa,2021,25,5.7,5.48
434,C,Jajalo,Udinese,2021,12,5.88,5.88
556,C,Baselli,Cagliari,2021,12,5.88,5.92
557,C,Benassi,Empoli,2021,14,5.75,5.71
2154,C,Vignato,Bologna,2021,17,5.91,5.91
2391,C,Ekdal,Sampdoria,2021,25,5.78,5.68
2703,C,Adrien Silva,Sampdoria,2021,15,5.67,5.57
2855,C,Vieira,Sampdoria,2021,11,5.77,5.64
4285,C,Arthur,Juventus,2021,15,5.93,5.83
4725,C,Demme,Napoli,2021,13,5.92,6.0
5470,C,Schiavone,Salernitana,2021,11,5.95,6.18
5488,C,Fiordilino,Venezia,2021,13,5.85,5.77
5491,C,Taugourdeau,Venezia,2021,0,0.0,0.0
5508,C,Vacca,Venezia,2021,21,5.86,5.74
5705,C,Galdames,Genoa,2021,18,5.64,5.58
560,C,Obi,Salernitana,2021,20,5.85,5.8
2107,C,Kiyine,Venezia,2021,26,5.77,5.6
2161,C,Haas,Empoli,2021,16,5.88,5.91
2334,C,Leris,Sampdoria,2021,0,0.0,0.0
2825,C,Bourabia,Spezia,2021,8,6.06,6.38
4411,C,Agoume,Inter,2021,0,0.0,0.0
4894,C,Haraslin,Sassuolo,2021,0,0.0,0.0
4978,C,Damsgaard,Sampdoria,2021,9,5.78,5.72
5462,C,Ciervo,Sassuolo,2021,7,6.0,6.14
5468,C,Cavion,Salernitana,2021,0,0.0,0.0
5813,C,Miretti,Juventus,2021,4,6.0,6.0
173,C,Capezzi,Salernitana,2021,4,5.75,5.75
440,C,Viola,Bologna,2021,3,5.67,5.67
528,C,Magnanelli,Sassuolo,2021,5,5.8,5.8
600,C,Verre,Empoli,2021,16,5.69,5.62
644,C,Pulgar,Fiorentina,2021,4,5.75,5.75
2008,C,Linetty,Torino,2021,16,5.78,5.72
2286,C,Crociata,Empoli,2021,1,6.0,6.0
2302,C,Behrami,Genoa,2021,8,5.75,5.56
2472,C,Ramsey,Juventus,2021,3,5.83,5.83
2639,C,Bakayoko,Milan,2021,11,5.73,5.64
2692,C,Castillejo,Milan,2021,3,6.33,6.17
4385,C,Lazaro,Inter,2021,0,0.0,0.0
4389,C,Anderson A.,Lazio,2021,2,6.25,6.0
4423,C,Hernani,Genoa,2021,14,5.64,5.64
4921,C,Askildsen,Sampdoria,2021,15,5.8,5.5
5423,C,Bove,Roma,2021,2,6.5,8.0
5487,C,Heymans,Venezia,2021,6,5.83,5.67
5492,C,Tessmann,Venezia,2021,17,5.65,5.56
5501,C,Sigurdsson A.,Venezia,2021,6,5.75,5.75
5510,C,Romero L.,Lazio,2021,2,5.5,5.5
5688,C,Harroui,Sassuolo,2021,10,5.8,5.7
5722,C,Nguiamba,Spezia,2021,2,6.25,6.0
58,C,Diawara,Roma,2021,3,5.67,5.67
400,C,Dezi,Venezia,2021,1,6.0,6.0
470,C,Strootman,Cagliari,2021,9,5.72,5.5
2213,C,Cassata,Genoa,2021,0,0.0,0.0
2835,C,Kingsley,Bologna,2021,2,5.5,5.5
4327,C,Oliva,Cagliari,2021,1,6.0,6.0
4465,C,Fagioli,Juventus,2021,0,0.0,0.0
4501,C,Obiang,Sassuolo,2021,0,0.0,0.0
4885,C,Villar,Roma,2021,0,0.0,0.0
4896,C,Maldini,Milan,2021,3,6.33,7.17
4919,C,Baldursson,Bologna,2021,0,0.0,0.0
4935,C,Ladinetti,Cagliari,2021,0,0.0,0.0
4953,C,Palumbo,Juventus,2021,0,0.0,0.0
4975,C,Escalante,Lazio,2021,0,0.0,0.0
4995,C,Segre,Torino,2021,0,0.0,0.0
5286,C,Akpa Akpro,Lazio,2021,6,5.33,5.25
5312,C,Leo' Sena,Spezia,2021,0,0.0,0.0
5346,C,Rojas,Bologna,2021,0,0.0,0.0
5420,C,Darboe,Roma,2021,1,6.0,6.0
5444,C,Cortinovis,Atalanta,2021,0,0.0,0.0
5452,C,Damiani,Empoli,2021,0,0.0,0.0
5467,C,Boultam,Salernitana,2021,0,0.0,0.0
5469,C,Di Tacchio,Salernitana,2021,16,5.56,5.34
5476,C,Kornvig,Spezia,2021,0,0.0,0.0
5485,C,Bjarkason,Venezia,2021,0,0.0,0.0
5489,C,Pecile,Venezia,2021,0,0.0,0.0
5516,C,Bianco,Fiorentina,2021,0,0.0,0.0
5517,C,Yepes,Sampdoria,2021,0,0.0,0.0
5519,C,Sher,Spezia,2021,1,6.0,6.0
5684,C,Toure' A.,Genoa,2021,7,5.5,5.43
5689,C,Ihattaren,Sampdoria,2021,0,0.0,0.0
5725,C,Kone B.,Torino,2021,1,5.0,5.0
5735,C,Volpato,Roma,2021,1,7.0,10.0
5789,C,Praszelik,Verona,2021,1,6.0,6.0
785,A,Immobile,Lazio,2021,31,6.6,9.02
2531,A,Lukaku,Inter,2021,0,0.0,0.0
2610,A,Ronaldo,Juventus,2021,1,6.0,5.5
531,A,Berardi,Sassuolo,2021,33,6.71,8.33
2841,A,Vlahovic,Juventus,2021,36,6.4,8.35
2764,A,Martinez L.,Inter,2021,33,6.38,8.02
4661,A,Osimhen,Napoli,2021,27,6.48,7.98
4510,A,Rafael Leao,Milan,2021,34,6.63,7.84
410,A,Mertens,Napoli,2021,25,6.46,7.8
1958,A,Caprari,Verona,2021,34,6.54,7.75
2119,A,Deulofeu,Udinese,2021,34,6.51,7.68
2137,A,Scamacca,Sassuolo,2021,32,6.22,7.61
507,A,Muriel,Atalanta,2021,26,6.37,7.69
608,A,Zapata D.,Atalanta,2021,24,6.38,7.73
2061,A,Simeone,Verona,2021,35,6.17,7.54
2544,A,Abraham,Roma,2021,37,6.26,7.62
647,A,Dzeko,Inter,2021,35,6.29,7.54
4200,A,Giroud,Milan,2021,29,6.26,7.43
309,A,Dybala,Juventus,2021,28,6.36,7.45
4268,A,Arnautovic,Bologna,2021,32,6.28,7.44
409,A,Insigne,Napoli,2021,32,6.3,7.17
441,A,Belotti,Torino,2021,22,6.2,7.32
1874,A,Joao Pedro,Cagliari,2021,37,6.07,7.03
2038,A,Pinamonti,Empoli,2021,36,6.15,7.21
215,A,Verde,Spezia,2021,33,6.29,7.08
472,A,Destro,Genoa,2021,27,6.02,6.98
2489,A,Pedro,Lazio,2021,32,6.25,7.14
2530,A,Ibrahimovic,Milan,2021,18,6.42,7.53
4179,A,Gonzalez N.,Fiorentina,2021,33,6.35,7.11
505,A,Bonazzoli,Salernitana,2021,31,6.23,7.1
2719,A,Barrow,Bologna,2021,33,6.06,6.79
4184,A,Brekalo,Torino,2021,31,6.08,6.81
313,A,Morata,Juventus,2021,35,6.1,6.91
2819,A,Caputo,Sampdoria,2021,38,6.0,6.88
